ano,id_municipio,Município,Sigla UF,População Total Residente,População Rural Residente,População Urbana Residente,População total atendida com abastecimento de água,População urbana atendida com rede de abastecimento de água,Atendimento da população urbana com rede de abastecimento de água,Atendimento da população total com rede de abastecimento de água,População total atendida com esgotamento sanitário,População urbana atendida com rede de esgotamento sanitário,Extensão de rede de distribuição de água,Extensão da rede pública de esgotamento sanitário,Quantidade de ligações ativas de água,Quantidade de ligações ativas de esgoto,Volume de água produzido,Volume de água tratada em ETAs,Volume de água consumido,Volume de água tratada por simples desinfecção,Volume de água tratada importado,Volume de água tratada exportado,Volume de água fluoretada,Extensão de rede de distribuição de água.1,Volume total de esgoto coletado,Volume total de esgoto tratado ,Volume total de esgoto bruto exportado ,Volume total de esgoto bruto importado para tratamento ,Extensão da rede pública de esgotamento sanitário.1,Atendimento da população urbana com rede coletora de esgoto,Esgoto tratado referido ao esgoto coletado,Perda na Distribuição de Água,Índice de Macromedição,Índice de Hidrometração,Investimento Total (prestador + município + estado),Investimento per Capita,Quantidade de domicílios totais,Quantidade de domicílios urbanos,Quantidade de domicílios rurais,Área do município,Cobertura da população total com coleta de resíduos sólidos domiciliares,Cobertura da população urbana com coleta de resíduos sólidos domiciliares,Cobertura da população rural com coleta de resíduos sólidos domiciliares,Cobertura da população urbana com coleta direta de resíduos sólidos,Cobertura da população total com coleta seletiva de resíduos sólidos,Cobertura da população urbana com coleta seletiva direta de resíduos sólidos,Incidência do transbordo de resíduos sólidos urbanos,Capacidade média utilizada dos veículos motorizados na coleta de RSU,Quantidade média de pontos de entrega voluntária (PEV) de recicláveis por mil habitantes,Massa média per capita de resíduos sólidos urbanos coletados,Massa média per capita de resíduos sólidos domiciliares coletados,Massa média per capita de resíduos de limpeza urbana coletados,Massa média per capita de resíduos domiciliares coletados na coleta seletiva,Massa média per capita de resíduos domiciliares secos e orgânicos recuperados,Desempenho da coleta seletiva,Disposição final inadequada de resíduos sólidos urbanos,Recuperação de recicláveis secos em relação à composição gravimétrica,Recuperação de recicláveis orgânicos em relação à composição gravimétrica,Recuperação de recicláveis secos e orgânicos em relação ao total coletado,Recuperação de recicláveis secos em relação ao total coletado,Recuperação de recicláveis orgânicos em relação ao total coletado
2019,3301603,Duas Barras,RJ,7355,1817,5538,8134.0,8134.0,100.0,70.78,,,15.0,,2613.0,,661.0,661.0,546.0,0.0,0.0,0.0,250.0,4.9,,,,,,,,17.45,0.0,99.96,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3301702,Duque de Caxias,RJ,256672,4804,251868,748452.0,748452.0,81.7,81.39,215854.0,215854.0,1311.43,675.0,137973.0,67500.0,38220.0,266.0,70908.0,37953.0,81307.0,2007.0,266.0,8.2,28652.0,2397.0,1640.0,0.0,8.58,41.58,14.09,35.43,30.59,36.58,24896098.17,27.16532655875941,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3301801,Engenheiro Paulo de Frontin,RJ,5599,718,4881,8001.0,8001.0,79.4,57.14,,,69.0,,2406.0,,1047.0,1047.0,486.0,0.0,0.0,0.0,0.0,22.0,,,,,,,,53.57,0.0,98.36,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3301850,Guapimirim,RJ,245071,13030,232041,43936.0,43936.0,75.1,72.6,,,168.56,,8475.0,,3022.0,3022.0,1183.0,0.0,0.0,0.0,0.0,16.7,,,,,,,,60.84,0.0,100.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3301876,Iguaba Grande,RJ,44468,5289,39179,27656.0,27656.0,97.7,97.69,22682.0,22682.0,298.0,9.0,15320.0,15320.0,2488.0,2488.0,1400.0,0.0,0.0,0.0,2488.0,17.7,2140.0,2140.0,0.0,0.0,0.54,100.0,100.0,24.16,100.0,97.73,1989310.0,70.2688096079124,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3301900,Itaboraí,RJ,161207,2492,158715,130752.0,130752.0,55.0,54.35,54077.0,11186.0,396.0,120.0,18998.0,12000.0,12749.0,12749.0,12653.0,0.0,237.0,0.0,0.0,10.7,6794.0,0.0,199.0,0.0,6.26,53.69,2.93,1.07,0.0,21.33,23760.43,0.0999483861740568,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3302007,Itaguaí,RJ,18614,243,18371,94473.0,94473.0,74.4,71.02,25182.0,25182.0,560.08,100.0,23824.0,10000.0,2868.0,0.0,6994.0,2867.0,10000.0,0.0,2867.0,20.5,2495.0,0.0,0.0,0.0,8.51,35.68,0.0,38.65,0.0,48.93,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3302056,Italva,RJ,176103,0,176103,9847.0,9847.0,88.9,64.75,7800.0,6250.0,99.0,12.0,3325.0,803.0,1724.0,1724.0,1053.0,0.0,0.0,0.0,0.0,21.3,912.0,411.0,0.0,0.0,13.33,86.62,45.07,38.93,0.0,71.3,273220.0,24.66997742663657,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3302106,Itaocara,RJ,25538,3255,22283,17579.0,17579.0,100.0,75.66,17326.0,17326.0,90.0,71.38,7020.0,8673.0,2672.0,2672.0,1646.0,0.0,48.0,174.0,0.0,12.0,2150.0,0.0,0.0,0.0,8.18,100.0,0.0,39.48,98.11,98.71,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3302205,Itaperuna,RJ,27174,2128,25046,89903.0,89903.0,94.5,87.1,,,119.0,,20791.0,,11392.0,11392.0,5634.0,0.0,0.0,0.0,0.0,5.0,,,,,,,,50.55,0.0,91.57,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3302254,Itatiaia,RJ,15317,3083,12234,31800.0,29500.0,96.0,99.98,3500.0,3500.0,120.0,65.5,8075.0,5391.0,5100.0,0.0,2524.0,5100.0,0.0,0.0,0.0,13.0,50.0,0.0,0.0,0.0,12.15,1.98,0.0,50.51,0.0,0.0,1849182.15,60.1692691894706,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3302270,Japeri,RJ,162485,0,162485,76632.0,76632.0,73.1,73.14,,,160.67,,16871.0,,0.0,0.0,7686.0,0.0,11988.0,0.0,0.0,8.4,,,,,,,,33.72,0.0,11.6,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3302304,Laje do Muriaé,RJ,513584,0,513584,5538.0,5538.0,100.0,75.3,,,22.0,,1925.0,,694.0,694.0,402.0,0.0,0.0,0.0,0.0,9.9,,,,,,,,42.04,100.0,99.97,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3302403,Macaé,RJ,190631,23776,166855,213358.0,213358.0,84.7,83.12,252741.0,250241.0,539.21,493.0,43928.0,50290.0,23022.0,21708.0,12909.0,0.0,249.0,155.0,0.0,11.3,8409.0,2665.0,0.0,0.0,9.18,65.93,31.69,22.12,0.0,59.84,23497658.62,93.29354511093112,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3302452,Macuco,RJ,821128,8966,812162,4881.0,4881.0,100.0,87.18,2398.0,2398.0,31.0,7.0,2320.0,700.0,787.0,787.0,542.0,0.0,0.0,0.0,787.0,11.8,184.0,184.0,0.0,0.0,7.84,33.92,100.0,31.07,0.0,99.96,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3302502,Magé,RJ,52257,5990,46267,109489.0,109489.0,47.2,44.68,,,305.0,,22250.0,,8468.0,0.0,8135.0,8468.0,2674.0,0.0,0.0,10.3,,,,,,,,0.71,0.0,4.96,1559.5,0.006720795031912464,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3302601,Mangaratiba,RJ,44285,5314,38971,38333.0,38333.0,97.8,86.2,,,387.66,,9220.0,,4336.0,0.0,1797.0,4336.0,0.0,646.0,1713.0,41.8,,,,,,,,58.57,0.0,55.94,1559.5,0.03980448709767988,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3302700,Maricá,RJ,43165,11321,31844,87524.0,87524.0,55.2,54.29,7698.0,3809.0,160.0,23.0,23911.0,2300.0,4762.0,4685.0,3271.0,77.0,2487.0,0.0,4685.0,6.3,267.0,184.0,0.0,0.0,6.27,8.18,68.81,39.56,0.0,84.59,2351758.95,14.81749645591154,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3302809,Mendes,RJ,27769,8190,19579,17719.0,12534.0,68.2,95.19,17719.0,12534.0,35.0,30.0,4259.0,3553.0,2733.0,2733.0,2210.0,0.0,0.0,0.0,0.0,8.2,438.0,0.0,0.0,0.0,7.1,19.82,0.0,19.14,0.0,0.0,4496963.77,244.7860089271134,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3302858,Mesquita,RJ,306191,15139,291052,173528.0,173528.0,98.5,98.54,53247.0,53247.0,412.6,179.0,34096.0,17900.0,0.0,0.0,21641.0,0.0,22885.0,0.0,0.0,9.6,10314.0,0.0,1492.0,0.0,8.33,47.66,14.47,4.76,0.0,40.44,1724032.58,9.789910336564397,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3302908,Miguel Pereira,RJ,25156,2556,22600,22283.0,22283.0,100.0,87.25,,,177.0,,6825.0,,3172.0,3172.0,1587.0,0.0,0.0,0.0,0.0,21.6,,,,,,,,49.98,0.0,99.24,14776.21,0.663115828209846,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3303005,Miracema,RJ,29277,6095,23182,25046.0,25046.0,100.0,92.17,25865.0,23839.0,80.0,60.2,7772.0,7374.0,3038.0,3038.0,1553.0,0.0,0.0,0.0,0.0,8.8,1804.0,0.0,0.0,0.0,8.16,100.0,0.0,48.87,100.0,90.2,46963.62,1.875094625888366,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3303104,Natividade,RJ,18847,4107,14740,12234.0,12234.0,100.0,79.87,12234.0,12234.0,39.0,50.0,3778.0,2700.0,2125.0,2063.0,770.0,62.0,0.0,0.0,0.0,8.9,486.0,176.0,0.0,0.0,16.67,63.04,36.18,63.75,100.0,97.34,100000.0,8.173941474579042,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3303203,Nilópolis,RJ,19683,113,19570,158578.0,158578.0,97.6,97.6,49221.0,49221.0,248.26,190.0,30773.0,19000.0,0.0,0.0,14139.0,0.0,22780.0,0.0,0.0,6.0,7420.0,0.0,1255.0,0.0,5.88,52.48,16.91,36.43,0.0,83.28,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3303302,Niterói,RJ,14302,854,13448,513584.0,513584.0,100.0,100.0,490730.0,490730.0,1314.98,785.83,88704.0,82494.0,130.71,0.0,36818.0,130.71,55641.14,0.0,0.0,12.1,42824.0,42824.0,0.0,0.0,9.21,100.0,100.0,30.03,100.0,88.45,34969955.39,68.09004055811708,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3303401,Nova Friburgo,RJ,150319,0,150319,166570.0,166570.0,99.8,87.38,158735.0,158735.0,741.3,438.7,43583.0,39872.0,13835.71,13649.0,8385.0,186.64,0.0,0.0,12544.54,14.8,7823.0,7723.0,0.0,0.0,10.47,93.3,98.72,31.4,100.0,98.46,25106137.95,150.4668002157562,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3303500,Nova Iguaçu,RJ,24700,8842,15858,773736.0,773736.0,95.3,94.23,821128.0,812162.0,767.59,1162.26,161756.0,91427.0,1383097.0,1328666.0,1329177.0,47968.0,1137.0,1249111.0,1328666.0,4.3,61412.0,8316.0,289.0,0.0,9.44,76.7,14.01,3.88,94.37,46.39,25342117.58,31.20327912411563,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3303609,Paracambi,RJ,131341,8157,123184,34486.0,34486.0,74.5,65.99,36700.0,35700.0,110.55,61.0,8722.0,12500.0,1241.0,864.0,2468.0,376.0,2792.0,0.0,1241.0,10.8,3100.0,0.0,0.0,0.0,4.84,100.0,0.0,20.62,0.0,50.26,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3303708,Paraíba do Sul,RJ,60201,15488,44713,38971.0,38971.0,100.0,88.0,,,161.0,,11825.0,,5031.0,5031.0,2883.0,0.0,112.0,0.0,0.0,13.2,,,,,,,,43.94,0.0,97.6,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3303807,Paraty,RJ,18529,3888,14641,31844.0,31844.0,100.0,73.77,,,130.0,,7768.0,,3782.43,3610.0,1591.0,172.19,0.0,0.0,3610.24,12.5,,,,,,,,46.68,100.0,76.9,174323.52,5.474297198844366,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3303856,Paty do Alferes,RJ,150674,8228,142446,19579.0,19579.0,100.0,70.51,16763.0,16763.0,125.0,99.5,5525.0,4615.0,2529.0,2529.0,1244.0,0.0,0.0,0.0,0.0,19.1,1246.0,69.0,0.0,0.0,21.56,100.0,5.55,50.81,0.0,99.46,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3303906,Petrópolis,RJ,6718903,0,6718903,296575.0,287705.0,98.9,96.86,258763.0,258659.0,876.3,288.5,60710.0,44511.0,13829.95,13512.0,10176.0,318.0,0.0,0.0,13511.95,11.9,12882.0,10419.0,0.0,0.0,5.16,100.0,80.88,22.04,100.0,99.97,11765183.69,40.42296115470775,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3303955,Pinheiral,RJ,10404,4424,5980,20600.0,20600.0,91.2,81.89,21700.0,21630.0,158.0,48.6,6624.0,5509.0,3455.0,3455.0,1527.0,0.0,0.0,0.0,0.0,19.8,1175.0,0.0,0.0,0.0,7.48,76.95,0.0,55.16,0.0,83.05,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3304003,Piraí,RJ,42479,9931,32548,23182.0,23182.0,100.0,79.18,9623.0,1635.0,216.0,28.0,7459.0,2800.0,165340.0,3470.0,163532.0,161870.0,0.0,161870.0,161870.0,24.0,530.0,142.0,0.0,0.0,9.1,31.91,26.78,1.09,0.0,97.75,87411.3,3.77065395565525,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3304102,Porciúncula,RJ,42205,20679,21526,14740.0,14740.0,100.0,78.21,1433.0,1431.0,42.0,4.0,4608.0,315.0,1646.0,1646.0,907.0,0.0,0.0,0.0,0.0,8.3,203.0,0.0,0.0,0.0,9.57,22.38,0.0,44.9,100.0,92.56,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3304110,Porto Real,RJ,38669,8100,30569,18570.0,18545.0,94.8,94.35,18000.0,18000.0,49.98,46.8,6125.0,6030.0,2329.95,2232.0,1786.0,0.0,0.0,0.0,360.1,7.8,1421.0,1360.0,0.0,0.0,7.33,79.56,95.73,20.0,0.0,0.0,34000.0,1.73735309146653,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3304128,Quatis,RJ,1084839,791,1084048,14302.0,13448.0,100.0,100.0,14302.0,13448.0,39.94,29.32,3938.0,3937.0,1883.03,1771.0,1382.0,112.18,0.0,0.0,0.0,8.4,205.0,171.0,0.0,0.0,6.85,14.84,83.4,26.62,0.0,99.49,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3304144,Queimados,RJ,36102,7777,28325,125307.0,125307.0,83.4,83.36,35331.0,35331.0,389.73,132.0,29124.0,13200.0,0.0,0.0,10529.0,0.0,16692.0,0.0,0.0,11.3,4056.0,0.0,0.0,0.0,8.27,38.53,0.0,33.46,0.0,41.35,2710229.57,18.02985364458252,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3304151,Quissamã,RJ,472406,0,472406,15858.0,15858.0,100.0,64.2,,,79.0,,4025.0,,1581.0,1581.0,879.0,0.0,0.0,0.0,0.0,16.0,,,,,,,,44.42,0.0,95.78,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3304201,Resende,RJ,7171,3999,3172,127039.0,123184.0,100.0,96.72,125137.0,123140.0,507.47,418.64,37618.0,37541.0,11228.21,11207.0,7432.0,5.0,0.0,0.0,11207.18,12.2,7308.0,5254.0,0.0,0.0,10.04,98.34,71.89,26.48,99.81,99.52,8523910.66,69.1965730939083,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3304300,Rio Bonito,RJ,21795,12101,9694,43589.0,43589.0,97.5,72.41,44050.0,43400.0,72.0,205.0,9835.0,8717.0,4740.0,4468.0,4269.0,272.0,0.0,0.0,0.0,5.8,2732.0,0.0,0.0,0.0,21.37,63.99,0.0,5.97,0.0,55.2,1038707.23,23.23054212421443,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3304409,Rio Claro,RJ,104476,6809,97667,13904.0,13904.0,95.0,75.04,18400.0,14641.0,77.0,18.9,3833.0,5970.0,1287.0,1287.0,827.0,0.0,0.0,0.0,0.0,17.6,210.0,0.0,210.0,0.0,3.16,25.39,0.0,35.72,0.0,98.65,1559.5,0.1065159483641828,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3304524,Rio das Ostras,RJ,9357,4505,4852,143835.0,143835.0,100.0,95.46,42616.0,40404.0,169.5,226.0,29996.0,16884.0,74.3,0.0,9115.0,74.3,11519.0,0.0,0.0,4.5,2873.0,2873.0,0.0,0.0,13.35,31.52,100.0,13.19,0.14,76.27,24923914.26,174.9709662608989,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3304557,Rio de Janeiro,RJ,18228,4423,13805,6614095.0,6614095.0,98.4,98.44,5796792.0,5796792.0,10839.45,6765.73,1357211.0,965444.0,2599.0,0.0,527345.0,2599.0,1109373.0,0.0,1560.0,8.3,427368.0,346019.0,0.0,2232.0,6.34,81.04,81.06,40.99,0.0,53.23,171873150.3,25.58053752227112,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3304607,Santa Maria Madalena,RJ,89170,4538,84632,4814.0,4814.0,80.5,46.27,5910.0,5000.0,17.0,6.0,1466.0,930.0,688.0,0.0,305.0,688.0,0.0,0.0,0.0,11.0,115.0,115.0,0.0,0.0,6.0,37.73,100.0,55.69,0.0,91.71,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3304706,Santo Antônio de Pádua,RJ,82312,14635,67677,42479.0,32548.0,100.0,100.0,32548.0,32548.0,242.0,400.0,14145.0,18068.0,4824.0,4525.0,3349.0,108.0,0.0,0.0,4523.8,15.1,2952.0,0.0,0.0,0.0,22.14,88.15,0.0,28.81,8.37,95.97,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3304755,São Francisco de Itabapoana,RJ,21774,5332,16442,19526.0,19526.0,90.7,46.26,,,196.0,,6790.0,,2372.0,58.0,1791.0,2314.0,0.0,0.0,0.0,18.2,,,,,,,,24.48,0.0,60.26,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3304805,São Fidélis,RJ,15623,9919,5704,30569.0,30569.0,100.0,79.05,33850.0,28157.0,86.0,108.0,8812.0,14431.0,5206.0,5206.0,1838.0,0.0,0.0,0.0,0.0,8.3,1968.0,0.0,0.0,0.0,7.48,100.0,0.0,64.69,0.0,87.77,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3304904,São Gonçalo,RJ,34309,3689,30620,966592.0,966592.0,89.2,89.1,380946.0,380946.0,1692.0,721.0,135191.0,72100.0,195671.0,195671.0,138998.0,0.0,0.0,60202.0,195671.0,9.4,35720.0,11550.0,0.0,199.0,9.02,45.33,32.71,28.23,100.0,51.54,2709219.36,2.499169188080232,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3305000,São João da Barra,RJ,182594,19558,163036,28325.0,28325.0,100.0,78.46,36102.0,28325.0,252.0,61.2,12392.0,2930.0,5069.0,1728.0,2529.0,3341.0,0.0,0.0,0.0,13.5,1620.0,1620.0,0.0,0.0,21.21,64.07,100.0,50.12,0.0,81.16,2542836.56,89.77357669902914,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3305109,São João de Meriti,RJ,10626,5689,4937,424984.0,424984.0,90.0,89.96,,,544.66,,84533.0,,0.0,0.0,36591.0,0.0,67555.0,0.0,0.0,5.8,,,,,,,,39.45,0.0,57.41,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3305133,São José de Ubá,RJ,81804,2395,79409,3172.0,3172.0,100.0,44.23,,,15.0,,1321.0,,355.0,355.0,274.0,0.0,0.0,0.0,0.0,10.3,,,,,,,,22.86,100.0,99.92,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3305158,São José do Vale do Rio Preto,RJ,76523,10246,66277,13299.0,9646.0,99.5,61.02,15000.0,9000.0,81.0,75.0,4365.0,4000.0,747.6,688.0,471.0,59.8,0.0,0.0,0.0,18.1,377.0,0.0,0.0,0.0,16.67,80.0,0.0,32.93,92.0,100.0,1399769.85,144.3954868991129,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3305208,São Pedro da Aldeia,RJ,11000,4278,6722,102063.0,95411.0,97.7,97.69,83706.0,78251.0,701.0,56.0,40759.0,40759.0,8168.0,8168.0,4609.0,0.0,0.0,0.0,8168.0,15.4,3340.0,3340.0,0.0,0.0,1.27,72.47,100.0,31.44,100.0,99.46,26203661.0,268.2959546213153,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3305307,São Sebastião do Alto,RJ,36896,12021,24875,4852.0,4852.0,100.0,51.85,,,28.0,,1393.0,,324.0,264.0,336.0,60.0,130.0,49.0,344.0,17.1,,,,,,,,26.06,0.0,99.96,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3305406,Sapucaia,RJ,273012,124,272888,13805.0,13805.0,100.0,75.74,,,61.0,,4789.0,,1923.0,1923.0,1019.0,0.0,0.0,23.0,0.0,11.2,,,,,,,,47.0,16.79,99.88,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3305505,Saquarema,RJ,207044,7598,199446,88212.0,84632.0,100.0,98.93,65927.0,65519.0,472.0,60.1,15757.0,11666.0,395.0,395.0,2915.0,0.0,4000.0,0.0,0.0,25.3,2237.0,2237.0,0.0,0.0,4.66,76.75,100.0,33.68,0.0,99.76,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3305554,Seropédica,RJ,11901,1556,10345,54582.0,54582.0,80.7,66.31,16937.0,16937.0,301.11,53.0,12801.0,5300.0,0.0,0.0,4533.0,0.0,7791.0,0.0,0.0,21.6,1595.0,168.0,0.0,0.0,8.67,35.19,10.53,32.53,0.0,36.98,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3305604,Silva Jardim,RJ,134293,6621,127672,17477.0,16421.0,99.9,80.27,10237.0,9799.0,73.0,24.3,2640.0,2508.0,0.0,0.0,518.0,0.0,600.0,0.0,0.0,18.4,428.0,428.0,0.0,0.0,8.32,82.56,100.0,13.63,0.0,99.73,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3305703,Sumidouro,RJ,12669,1664,11005,4559.0,4559.0,79.9,29.18,6000.0,4850.0,28.0,15.0,1560.0,2000.0,377.0,377.0,327.0,0.0,0.0,0.0,0.0,16.2,950.0,0.0,0.0,0.0,7.16,100.0,0.0,13.17,0.0,99.78,104500.0,18.32047685834502,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3305752,Tanguá,RJ,34477,0,34477,18694.0,18694.0,61.1,54.49,,,25.0,,3186.0,,1877.0,1877.0,1800.0,0.0,0.0,0.0,0.0,6.0,,,,,,,,1.6,0.0,20.79,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3305802,Teresópolis,RJ,30593,0,30593,155950.0,155950.0,95.7,85.41,,,417.0,,28462.0,,16745.0,12145.0,10130.0,4600.0,0.0,0.0,0.0,12.9,,,,,,,,34.72,0.0,91.51,118667.63,0.7278615152481661,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3305901,Trajano de Moraes,RJ,100764,2999,97765,3566.0,3566.0,72.2,33.56,,,9.0,,970.0,,330.0,300.0,206.0,30.0,0.0,0.0,299.56,8.1,,,,,,,,37.65,0.0,96.57,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3306008,Três Rios,RJ,184833,1684,183149,81096.0,77075.0,97.1,99.13,80966.0,75651.0,550.0,500.0,24536.0,17597.0,10399.34,10399.0,8950.0,0.0,0.0,0.0,10333.44,12.9,11450.0,350.0,0.0,0.0,17.82,100.0,3.06,13.94,100.0,100.0,1683709.01,21.20299978591847,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3306107,Valença,RJ,513118,0,513118,66277.0,66277.0,100.0,86.61,,,181.0,,18613.0,,8640.0,8640.0,3953.0,0.0,0.0,0.0,0.0,9.5,,,,,,,,54.02,0.0,83.79,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3306156,Varre-Sai,RJ,27616,10974,16642,3439.0,3439.0,51.2,31.26,,,19.0,,1061.0,,357.0,357.0,215.0,0.0,0.0,0.0,0.0,16.9,,,,,,,,39.73,100.0,99.48,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3306206,Vassouras,RJ,37203,5762,31441,24875.0,24875.0,100.0,67.42,21101.0,18901.0,169.0,29.0,9486.0,2234.0,3473.0,3473.0,2295.0,0.0,0.0,0.0,0.0,14.9,660.0,121.0,0.0,0.0,12.98,28.77,18.39,33.91,0.0,98.58,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3306305,Volta Redonda,RJ,230378,56585,173793,272888.0,272888.0,100.0,99.95,270037.0,270037.0,1045.6,904.57,87612.0,71726.0,40055.26,37748.0,17438.0,0.0,0.0,1414.65,37747.53,12.0,13950.0,4225.0,0.0,0.0,11.41,87.06,30.28,53.8,94.03,91.64,2147096.0,7.86804843012518,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3300100,Angra dos Reis,RJ,59303,8008,51295,181257.0,175385.0,90.9,90.44,92277.0,88586.0,488.17,239.37,43025.0,23069.0,22443.45,845.0,16763.0,17195.07,2903.39,7437.0,0.0,10.4,6644.0,983.0,0.0,0.0,10.53,71.24,14.8,33.87,0.0,40.9,1118394.45,5.793229026376313,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3300159,Aperibé,RJ,15514,3699,11815,9983.0,9983.0,98.9,85.97,10094.0,10094.0,39.0,21.5,3162.0,2713.0,946.0,946.0,729.0,0.0,63.0,0.0,0.0,10.1,737.0,0.0,0.0,0.0,7.71,100.0,0.0,27.75,0.0,99.38,1876.0,0.1858529819694868,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3300209,Araruama,RJ,16586,3497,13089,124649.0,123444.0,99.6,95.56,87249.0,86633.0,852.0,129.7,45820.0,30738.0,20790.84,20791.0,14828.0,0.0,0.0,5000.0,20790.84,14.8,6357.0,6357.0,0.0,0.0,3.2,64.68,100.0,22.9,100.0,99.7,12610133.78,101.6880667376298,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3300225,Areal,RJ,511168,49610,461558,12471.0,10833.0,100.0,100.0,,,38.0,,2485.0,,701.0,501.0,695.0,200.0,0.0,0.0,0.0,13.6,,,,,,,,0.86,0.0,95.05,27889.0,2.574448444567525,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3300233,Armação dos Búzios,RJ,20168,5907,14261,32472.0,32472.0,97.7,97.69,26323.0,26323.0,312.0,54.0,14633.0,14633.0,5767.0,5767.0,3144.0,0.0,0.0,0.0,5767.0,18.5,2741.0,2741.0,0.0,0.0,3.4,87.18,100.0,39.22,100.0,99.18,9770732.0,293.9450060168472,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3300258,Arraial do Cabo,RJ,12821,3910,8911,29401.0,29401.0,97.7,97.69,23833.0,23833.0,172.0,28.0,12980.0,12980.0,2805.0,2805.0,1708.0,0.0,0.0,0.0,2805.0,11.3,2695.0,2695.0,0.0,0.0,1.76,100.0,100.0,27.9,100.0,99.45,4768738.0,158.4508904837852,,,,,,,,,,,,,,,,,,,,,,,,,
